"ROK","MESIC","KOD_SUKL","atc_who","atc_skupina","celkem_predepsano","celkem_vydano"
"2019","1","219180",C07AB02,C07,2,0
"2019","1","21920",C07AG02,C07,18,0
"2019","1","219656",C07AB02,C07,4,0
"2019","1","219662",C07AB02,C07,6,0
"2019","1","220629",C09BX01,C09,534,1098
"2019","1","220631",C09BX01,C09,328,644
"2019","1","220632",C09BX01,C09,258,592
"2019","1","220635",C09BX01,C09,484,1652
"2019","1","220637",C09BX01,C09,452,1280
"2019","1","220638",C09BX01,C09,394,1796
"2019","1","220640",C09BX01,C09,376,896
"2019","1","224276",C09BB04,C09,14,0
"2019","1","224732",C08CA06,C08,14,0
"2019","1","224740",C09AA05,C09,318,0
"2019","1","224744",C09AA05,C09,846,7236
"2019","1","224749",C09AA05,C09,1964,12734
"2019","1","224751",C09AA05,C09,3040,17152
"2019","1","224752",C09AA05,C09,2,0
"2019","1","224754",C09AA05,C09,2,0
"2019","1","224759",C09AA05,C09,628,0
"2019","1","224761",C09AA05,C09,1558,22386
"2019","1","224764",C09AA05,C09,1838,10384
"2019","1","224816",C09BA05,C09,312,5364
"2019","1","224817",C09BA05,C09,156,0
"2019","1","224840",C09BA05,C09,598,9494
"2019","1","224841",C09BA05,C09,226,12
"2019","1","225505",C07AG02,C07,978,2272
"2019","1","225506",C07AG02,C07,1026,6
"2019","1","226784",C09BB07,C09,84,0
"2019","1","226792",C09BB07,C09,140,112
"2019","1","226794",C09BB07,C09,104,2
"2019","1","228094",C09BB07,C09,146,1258
"2019","1","228971",C09BB07,C09,20,40
"2019","1","228979",C09BB07,C09,28,176
"2019","1","228981",C09BB07,C09,172,0
"2019","1","228988",C09BB07,C09,326,2596
"2019","1","229036",C09BX01,C09,2,0
"2019","1","229040",C09BX01,C09,4,0
"2019","1","229582",C09AA04,C09,10,0
"2019","1","229583",C09AA04,C09,8,0
"2019","1","229584",C09AA04,C09,4,0
"2019","1","229586",C09AA04,C09,2,0
"2019","1","229590",C09AA04,C09,2,0
"2019","1","229903",C09AA04,C09,1502,10
"2019","1","229905",C09AA04,C09,2108,0
"2019","1","229909",C09AA04,C09,2916,6
"2019","1","229926",C09BA04,C09,440,0
"2019","1","229935",C09BA04,C09,2,0
"2019","1","229944",C09BA04,C09,506,4
"2019","1","229948",C09BA04,C09,1016,0
"2019","1","229953",C09BA04,C09,374,0
"2019","1","229957",C09BA04,C09,476,0
"2019","1","230594",C02AC05,C02,300,0
"2019","1","230595",C02AC05,C02,838,30
"2019","1","230598",C02AC05,C02,410,58
"2019","1","230599",C02AC05,C02,1854,86
"2019","1","231581",C07FB07,C07,2,0
"2019","1","231687",C07AB02,C07,3810,27100
"2019","1","231688",C07AB02,C07,1734,10232
"2019","1","231689",C07AB02,C07,1232,264
"2019","1","231691",C07AB02,C07,300,150
"2019","1","231692",C07AB02,C07,420,628
"2019","1","231695",C07AB02,C07,118,6
"2019","1","231696",C07AB02,C07,3876,32850
"2019","1","231697",C07AB02,C07,1484,6
"2019","1","231700",C07AB02,C07,10,0
"2019","1","231701",C07AB02,C07,794,2316
"2019","1","231702",C07AB02,C07,3068,26666
"2019","1","231799",C02AC05,C02,26,0
"2019","1","231801",C02AC05,C02,186,0
"2019","1","231806",C02AC05,C02,46,0
"2019","1","231808",C02AC05,C02,246,0
"2019","1","231813",C02AC05,C02,58,0
"2019","1","231815",C02AC05,C02,240,0
"2019","1","233478",C08DA01,C08,570,12
"2019","1","233479",C08DA01,C08,1816,40
"2019","1","233480",C08DA01,C08,818,6
"2019","1","233484",C08DA01,C08,824,34
"2019","1","233485",C08DA01,C08,2,0
"2019","1","233553",C07AB05,C07,238,0
"2019","1","233556",C07AB05,C07,122,4
"2019","1","234727",C09AA10,C09,190,10
"2019","1","234729",C09AA10,C09,6,0
"2019","1","234730",C09AA10,C09,1482,42
"2019","1","234733",C09AA10,C09,114,2
"2019","1","234735",C09AA10,C09,640,16
"2019","1","234782",C09AA16,C09,994,50
"2019","1","234804",C09AA16,C09,190,8
"2019","1","235777",C08CA02,C08,1468,4
"2019","1","235780",C08CA02,C08,1926,0
"2019","1","235781",C08CA02,C08,468,0
"2019","1","237473",C07AB03,C07,124,0
"2019","1","237474",C07AB03,C07,2,0
"2019","1","23954",C09AA05,C09,2426,4242
"2019","1","23957",C09AA05,C09,2076,1080
"2019","1","23958",C09AA05,C09,3768,7068
"2019","1","23961",C09AA05,C09,4444,2322
"2019","1","23962",C09AA05,C09,5682,12858
"2019","1","23965",C09AA05,C09,8674,4184
"2019","1","23966",C09AA05,C09,2128,4442
"2019","1","23969",C09AA05,C09,3350,1694
"2019","1","26546",C09CA07,C09,8,0
"2019","1","26548",C09CA07,C09,2,0
"2019","1","26549",C09CA07,C09,8,0
"2019","1","26551",C09CA07,C09,6,0
"2019","1","26554",C09CA07,C09,9838,7542
"2019","1","26555",C09CA07,C09,2,0
"2019","1","26556",C09CA07,C09,5856,4116
"2019","1","26558",C09CA07,C09,2,0
"2019","1","26575",C09DA07,C09,6,0
"2019","1","26578",C09DA07,C09,41182,28916
"2019","1","2710",C07AB03,C07,190,114
"2019","1","2720",C07AB03,C07,1186,1592
"2019","1","28637",C09DA04,C09,2,0
"2019","1","28643",C09DA04,C09,1304,0
"2019","1","28652",C09DA04,C09,1414,12
"2019","1","28679",C09CA04,C09,326,0
"2019","1","28682",C09CA04,C09,436,0
"2019","1","28686",C09CA04,C09,2,0
"2019","1","29384",C09DA07,C09,5730,3724
"2019","1","29389",C09DA07,C09,2,0
"2019","1","2945",C08CA01,C08,27284,21190
"2019","1","2949",C07AB03,C07,952,332
"2019","1","2950",C07AB03,C07,696,304
"2019","1","2951",C07AB03,C07,2380,2762
"2019","1","2954",C08CA01,C08,7362,13812
"2019","1","29677",C09DA07,C09,2,0
"2019","1","29678",C09DA07,C09,6,0
"2019","1","29679",C09DA07,C09,12,0
"2019","1","3033",C08CA05,C08,1752,1640
"2019","1","30434",C03DA01,C03,66010,78222
"2019","1","30965",C08CA08,C08,6682,11692
"2019","1","31215",C09AA01,C09,5224,4728
"2019","1","31385",C09AA01,C09,3272,3026
"2019","1","32501",C09AA03,C09,2298,2266
"2019","1","32503",C09AA03,C09,3010,2992
"2019","1","32504",C09AA03,C09,3578,3186
"2019","1","32963",C07AB07,C07,11348,17682
"2019","1","32967",C07AB07,C07,9804,17862
"2019","1","32970",C07AB07,C07,2178,3236
"2019","1","32974",C07AB07,C07,3084,6100
"2019","1","3550",C03DA01,C03,14954,12318
"2019","1","3997",C08CA01,C08,3500,3150
"2019","1","3998",C08CA01,C08,1616,882
"2019","1","3999",C08CA01,C08,474,260
"2019","1","42453",C07AB03,C07,542,328
"2019","1","42459",C07AB03,C07,152,0
"2019","1","42461",C07AB03,C07,362,226
"2019","1","42511",C07AB03,C07,182,212
"2019","1","42773",C07AG02,C07,19998,18360
"2019","1","42848",C08CA01,C08,17360,13730
"2019","1","42849",C08CA01,C08,6254,4810
"2019","1","45214",C02CA04,C02,5558,4834
"2019","1","45215",C02CA04,C02,1046,0
"2019","1","45273",C09AA02,C09,1598,818
"2019","1","45274",C09AA02,C09,1558,878
"2019","1","45275",C09AA02,C09,1428,1234
"2019","1","46755",C03DA01,C03,15882,14410
"2019","1","47475",C03EA01,C03,4,0
"2019","1","47476",C03EA01,C03,17912,16794
"2019","1","47477",C03EA01,C03,2,0
"2019","1","47478",C03EA01,C03,43752,41704
"2019","1","47610",C09CA01,C09,17294,15430
"2019","1","47740",C07AB07,C07,22054,13562
"2019","1","47741",C07AB07,C07,4952,3700
"2019","1","49012",C07AA07,C07,2,0
"2019","1","49013",C07AA07,C07,1216,22
"2019","1","49014",C07AA07,C07,6310,6623.64
"2019","1","49020",C07AA07,C07,188,6
"2019","1","49021",C07AA07,C07,1398,1310
"2019","1","49562",C09AA01,C09,22,0
"2019","1","49564",C09AA01,C09,26,0
"2019","1","500128",C09CA07,C09,2,0
"2019","1","500886",C09CA04,C09,10320,8392
"2019","1","500889",C09CA04,C09,2,0
"2019","1","500892",C09CA04,C09,6452,4998
"2019","1","500896",C09CA04,C09,4,0
"2019","1","50117",C09BB05,C09,26346,20728
"2019","1","50118",C09BB05,C09,10648,13328
"2019","1","51377",C09BA05,C09,2798,3162
"2019","1","51378",C09BA05,C09,490,0
"2019","1","51388",C09BA05,C09,1154,1160
"2019","1","51389",C09BA05,C09,320,2
"2019","1","51403",C09BA05,C09,5802,6636
"2019","1","51405",C09BA05,C09,712,0
"2019","1","51413",C09BA05,C09,2596,2496
"2019","1","51414",C09BA05,C09,768,4
"2019","1","53641",C09AA03,C09,8490,8014
"2019","1","53642",C09AA03,C09,1934,1052
"2019","1","53643",C09AA03,C09,3368,3268
"2019","1","53760",C07AB12,C07,4,0
"2019","1","53761",C07AB12,C07,83156,59390
"2019","1","54150",C07AB02,C07,38534,47906
"2019","1","54151",C07AB02,C07,15086,13962
"2019","1","56802",C03CA01,C03,6,0
"2019","1","56804",C03CA01,C03,11616,17748
"2019","1","56805",C03CA01,C03,16766,15410
"2019","1","56807",C03CA01,C03,2676,1452
"2019","1","56808",C03CA01,C03,3356,1360
"2019","1","56809",C03CA01,C03,8750,3238
"2019","1","56810",C03CA01,C03,464,852
"2019","1","56811",C03CA01,C03,1416,2560
"2019","1","56812",C03CA01,C03,3370,3602
"2019","1","56814",C03CA01,C03,214,1016
"2019","1","56815",C03CA01,C03,930,974
"2019","1","56972",C09AA05,C09,46766,44306
"2019","1","56973",C09AA05,C09,62,0
"2019","1","56974",C09AA05,C09,50,0
"2019","1","56975",C09AA05,C09,4,0
"2019","1","56976",C09AA05,C09,88050,83250
"2019","1","56977",C09AA05,C09,18,0
"2019","1","56978",C09AA05,C09,74,0
"2019","1","56979",C09AA05,C09,8,0
"2019","1","56981",C09AA05,C09,23512,20958
"2019","1","56982",C09AA05,C09,32,0
"2019","1","56983",C09AA05,C09,33984,31354
"2019","1","57339",C03DA01,C03,17256,106
"2019","1","58659",C07AB03,C07,1936,930
"2019","1","58660",C07AB03,C07,1000,390
"2019","1","58661",C07AB03,C07,3938,4133.72
"2019","1","59641",C09AA02,C09,4,0
"2019","1","59642",C09AA02,C09,3268,2558
"2019","1","59643",C09AA02,C09,2194,2094
"2019","1","59879",C09AA02,C09,466,568
"2019","1","59882",C09AA02,C09,706,880
"2019","1","59885",C09AA02,C09,354,334
"2019","1","59893",C07AB02,C07,2300,2066
"2019","1","59976",C09AA02,C09,1302,1124
"2019","1","62856",C07AB03,C07,244,48
"2019","1","62857",C07AB03,C07,4660,5576
"2019","1","62861",C07AB03,C07,8928,9228
"2019","1","64797",C02CA04,C02,1068,856
"2019","1","64798",C02CA04,C02,794,592
"2019","1","66506",C09BA02,C09,9460,9064
"2019","1","67561",C09AA03,C09,1076,732
"2019","1","67562",C09AA03,C09,1320,654
"2019","1","75939",C07AB04,C07,12656,13426
"2019","1","76380",C03EA01,C03,48138,44700
"2019","1","766",C02AC05,C02,2,0
"2019","1","76736",C08DB01,C08,2222,1986
"2019","1","84360",C02AC06,C02,9080,2300
"2019","1","84587",C07AG02,C07,2354,3048
"2019","1","84924",C09AA05,C09,4,0
"2019","1","84932",C09AA05,C09,2,0
"2019","1","94314",C08DB01,C08,3972,3694
"2019","1","94688",C08CA08,C08,3356,5050
"2019","1","95243",C02CA04,C02,6,0
"2019","1","96696",C03BA11,C03,37482,21846
"2019","1","97027",C09DA01,C09,13708,6798
"2019","1","98218",C03CA01,C03,38,2
"2019","1","98219",C03CA01,C03,199210,183484.42
"2019","1","98922",C07AG02,C07,10280,11858
"2019","1","98924",C07AG02,C07,4238,4430
"2019","1","98925",C07AG02,C07,1028,324
"2019","10","101197",C09AA04,C09,2,0
"2019","10","101201",C09AA04,C09,2,0
"2019","10","101205",C09AA04,C09,47062,28086
"2019","10","101207",C09AA04,C09,8,0
"2019","10","101211",C09AA04,C09,80102,92986
"2019","10","101213",C09AA04,C09,8,0
"2019","10","101219",C09AA04,C09,2,0
"2019","10","101227",C09AA04,C09,6722,2190
"2019","10","101233",C09AA04,C09,19688,23050
"2019","10","1017",C02AC05,C02,5564,7566
"2019","10","102382",C09DA01,C09,9972,10718
"2019","10","104546",C09AA04,C09,490,404
"2019","10","104712",C09DA01,C09,10756,12220
"2019","10","104716",C09BA05,C09,2,0
"2019","10","104950",C09CA01,C09,12,0
"2019","10","10604",C09CA01,C09,12806,9686
"2019","10","10680",C07AG02,C07,10510,9304
"2019","10","10682",C07AG02,C07,10256,4826
"2019","10","107166",C09CA01,C09,7432,6684
"2019","10","107173",C09CA01,C09,7072,6800
"2019","10","107181",C09CA01,C09,4,0
"2019","10","107794",C02CA04,C02,7522,7436
"2019","10","11006",C09AA03,C09,3930,4206
"2019","10","110654",C09AA04,C09,2582,2346
"2019","10","110660",C09AA04,C09,2,0
"2019","10","110714",C09AA04,C09,950,332
"2019","10","110719",C09AA04,C09,2336,1984
"2019","10","111898",C08CA08,C08,2906,1644
"2019","10","111900",C08CA08,C08,6266,6546
"2019","10","111902",C08CA08,C08,2450,1024
"2019","10","111904",C08CA08,C08,7766,6660
"2019","10","112570",C07AB12,C07,150,0
"2019","10","112572",C07AB12,C07,16176,29760
"2019","10","112576",C07AB12,C07,2,0
"2019","10","112577",C07AB12,C07,2,0
"2019","10","112578",C07AB12,C07,4,0
"2019","10","112579",C07AB12,C07,8634,12974
"2019","10","112580",C07AB12,C07,10,0
"2019","10","112584",C07AB12,C07,46,0
"2019","10","112586",C07AB12,C07,8654,1396
"2019","10","114059",C09CA01,C09,9480,9492
"2019","10","114061",C09CA01,C09,2,0
"2019","10","114065",C09CA01,C09,11806,11396
"2019","10","114067",C09CA01,C09,36912,50364
"2019","10","114068",C09CA01,C09,1732,2458
"2019","10","114070",C09CA01,C09,5198,7362
"2019","10","114881",C09AA08,C09,882,384
"2019","10","114888",C09AA08,C09,836,692
"2019","10","116441",C03CA01,C03,10,6
"2019","10","120325",C03BA11,C03,10080,5864
"2019","10","120327",C03BA11,C03,6,0
"2019","10","120328",C03BA11,C03,4,0
"2019","10","120329",C03BA11,C03,14644,4966
"2019","10","122681",C09BA04,C09,12,0
"2019","10","122685",C09BA04,C09,22966,7404
"2019","10","122687",C09BA04,C09,8,0
"2019","10","122690",C09BA04,C09,55082,57408
"2019","10","124087",C09BB04,C09,12722,6096
"2019","10","124088",C09BB04,C09,1242,0
"2019","10","124091",C09BB04,C09,14266,15376
"2019","10","124092",C09BB04,C09,3984,0
"2019","10","124093",C09BB04,C09,14192,18019.5
"2019","10","124097",C09BB04,C09,2,0
"2019","10","124101",C09BB04,C09,1350,490
"2019","10","124102",C09BB04,C09,164,0
"2019","10","124105",C09BB04,C09,1730,1726
"2019","10","124106",C09BB04,C09,528,0
"2019","10","124107",C09BB04,C09,1468,1834
"2019","10","124115",C09BB04,C09,4702,1880
"2019","10","124116",C09BB04,C09,542,0
"2019","10","124119",C09BB04,C09,6692,7070
"2019","10","124120",C09BB04,C09,1916,0
"2019","10","124121",C09BB04,C09,6906,8634
"2019","10","124129",C09BB04,C09,4362,1772
"2019","10","124130",C09BB04,C09,490,0
"2019","10","124133",C09BB04,C09,6604,7012
"2019","10","124134",C09BB04,C09,1982,0
"2019","10","124135",C09BB04,C09,6182,6877.5
"2019","10","124414",C03BA11,C03,1812,5614
"2019","10","124416",C03BA11,C03,1890,3810
"2019","10","125099",C09BA05,C09,4462,3732
"2019","10","125589",C09CA03,C09,7786,21212
"2019","10","125591",C09CA03,C09,24,0
"2019","10","125592",C09CA03,C09,7538,3798
"2019","10","125595",C09CA03,C09,8876,14404
"2019","10","125597",C09CA03,C09,10,0
"2019","10","125598",C09CA03,C09,9112,8198
"2019","10","125641",C02AC06,C02,26436,19526
"2019","10","127546",C09BB03,C09,4420,2566
"2019","10","128435",C09AA04,C09,262,922
"2019","10","128710",C08CA08,C08,23524,21460
"2019","10","1328",C02AB01,C02,20406,19034
"2019","10","13316",C08CA08,C08,23558,13872
"2019","10","133973",C09DB04,C09,44,0
"2019","10","133974",C09DB04,C09,72,0
"2019","10","133975",C09DB04,C09,10,0
"2019","10","133977",C09DB04,C09,8,0
"2019","10","133978",C09DB04,C09,48,0
"2019","10","133979",C09DB04,C09,8,0
"2019","10","133981",C09DB04,C09,2,0
"2019","10","133982",C09DB04,C09,4,0
"2019","10","133989",C09DB04,C09,980,2050
"2019","10","133990",C09DB04,C09,318,0
"2019","10","133991",C09DB04,C09,52,0
"2019","10","133992",C09DB04,C09,14,0
"2019","10","133993",C09DB04,C09,82,0
"2019","10","133994",C09DB04,C09,294,0
"2019","10","133995",C09DB04,C09,172,0
"2019","10","133997",C09DB04,C09,368,466
"2019","10","133998",C09DB04,C09,128,0
"2019","10","133999",C09DB04,C09,26,0
"2019","10","134000",C09DB04,C09,12,0
"2019","10","134243",C09BA04,C09,1452,64
"2019","10","134247",C09BA04,C09,1984,26
"2019","10","134270",C09DA03,C09,6526,8172
"2019","10","134273",C09DA03,C09,4,0
"2019","10","134275",C09DA03,C09,2,0
"2019","10","134281",C09DA03,C09,13414,19930
"2019","10","134292",C09DA03,C09,8264,8752
"2019","10","134540",C09DB04,C09,32,0
"2019","10","134541",C09DB04,C09,116,0
"2019","10","134542",C09DB04,C09,76,0
"2019","10","13475",C09AA05,C09,1366,0
"2019","10","13476",C09AA05,C09,2814,2060
"2019","10","13477",C09AA05,C09,388,0
"2019","10","13478",C09AA05,C09,936,568
"2019","10","136553",C09BB07,C09,2,0
"2019","10","136556",C09BB07,C09,4,0
"2019","10","136557",C09BB07,C09,2,0
"2019","10","136576",C09BB07,C09,2,0
"2019","10","137529",C09AA04,C09,316,0
"2019","10","137534",C09AA04,C09,682,604
"2019","10","138303",C09AA04,C09,8712,7444
"2019","10","138315",C09AA04,C09,2730,2046
"2019","10","13887",C09CA01,C09,2,0
"2019","10","13888",C09CA01,C09,42,0
"2019","10","13892",C09CA01,C09,5358,106
"2019","10","13893",C09CA01,C09,2,0
"2019","10","13894",C09CA01,C09,11000,0
"2019","10","13895",C09CA01,C09,810,56
"2019","10","13897",C09CA01,C09,2482,358
"2019","10","139477",C07AB05,C07,6172,5362
"2019","10","139478",C07AB05,C07,2498,1566
"2019","10","139479",C07AB05,C07,14794,12368
"2019","10","140121",C09AA04,C09,4,0
"2019","10","140122",C09AA04,C09,2,0
"2019","10","140124",C09AA04,C09,5682,0
"2019","10","140125",C09AA04,C09,2,0
"2019","10","140126",C09AA04,C09,10,0
"2019","10","140127",C09AA04,C09,12402,2
"2019","10","140128",C09AA04,C09,2,0
"2019","10","140129",C09AA04,C09,4,0
"2019","10","140135",C09AA04,C09,900,0
"2019","10","140138",C09AA04,C09,3236,6
"2019","10","140370",C09DA03,C09,80,0
"2019","10","140371",C09DA03,C09,20,0
"2019","10","140373",C09DA03,C09,80,0
"2019","10","140384",C09DA03,C09,18,0
"2019","10","140387",C09DA03,C09,16,0
"2019","10","140391",C09DA03,C09,144,0
"2019","10","140392",C09DA03,C09,30,0
"2019","10","140394",C09DA03,C09,110,0
"2019","10","140405",C09DA03,C09,30,0
"2019","10","140408",C09DA03,C09,42,0
"2019","10","140412",C09DA03,C09,46,0
"2019","10","140413",C09DA03,C09,6,0
"2019","10","140415",C09DA03,C09,34,0
"2019","10","140429",C09DA03,C09,10,0
"2019","10","142091",C08CA01,C08,6,0
"2019","10","142095",C08CA01,C08,6040,11358
"2019","10","142097",C08CA01,C08,2,0
"2019","10","142103",C08CA01,C08,8972,23672
"2019","10","142107",C08CA01,C08,2202,0
"2019","10","142117",C08CA01,C08,1822,3188
"2019","10","142125",C08CA01,C08,3698,9528
"2019","10","142126",C08CA01,C08,2,0
"2019","10","142129",C08CA01,C08,756,0
"2019","10","144794",C09BB03,C09,1284,962
"2019","10","144795",C09BB03,C09,3404,3316
"2019","10","146950",C09CA03,C09,6,0
"2019","10","146952",C09CA03,C09,98,0
"2019","10","146957",C09CA03,C09,30,0
"2019","10","146962",C09CA03,C09,16,0
"2019","10","146964",C09CA03,C09,100,2
"2019","10","146969",C09CA03,C09,18,0
"2019","10","147553",C09BA04,C09,1274,1946
"2019","10","147982",C09CA07,C09,1400,7760
"2019","10","147984",C09CA07,C09,40,0
"2019","10","147988",C09CA07,C09,40,0
"2019","10","147989",C09CA07,C09,1790,5562
"2019","10","147990",C09CA07,C09,4,0
"2019","10","1495",C09AA05,C09,4,0
"2019","10","149831",C09DX01,C09,2,0
"2019","10","150205",C07BB12,C07,2,0
"2019","10","150655",C08CA01,C08,6,0
"2019","10","150656",C08CA01,C08,1264,1070
"2019","10","150657",C08CA01,C08,416,342
"2019","10","151034",C03BA11,C03,3794,8226
"2019","10","151485",C09CA01,C09,504,480
"2019","10","151525",C09CA01,C09,842,360
"2019","10","151532",C09CA01,C09,2352,1688
"2019","10","151559",C09CA01,C09,180,148
"2019","10","151566",C09CA01,C09,462,418
"2019","10","151632",C09DA01,C09,532,0
"2019","10","151640",C09DA01,C09,1450,6
"2019","10","151645",C09DA01,C09,1304,6
"2019","10","151949",C03BA11,C03,30824,34622
"2019","10","152956",C09CA07,C09,46,0
"2019","10","152957",C09CA07,C09,17854,20270
"2019","10","152958",C09CA07,C09,2,0
"2019","10","152959",C09CA07,C09,39442,40738
"2019","10","15316",C09DA01,C09,8618,2640
"2019","10","15317",C09DA01,C09,24130,27420
"2019","10","153448",C07BB07,C07,134,104
"2019","10","153450",C07BB07,C07,554,558
"2019","10","153452",C07BB07,C07,146,68
"2019","10","153454",C07BB07,C07,362,402
"2019","10","153458",C07BB07,C07,132,144
"2019","10","153500",C07AB08,C07,220,710
"2019","10","15378",C08CA01,C08,31350,33744
"2019","10","15379",C08CA01,C08,9868,6170
"2019","10","15381",C08CA01,C08,2,0
"2019","10","15383",C08CA01,C08,2,0
"2019","10","155092",C09DA03,C09,3976,3616
"2019","10","155093",C09DA03,C09,7836,6090
"2019","10","156897",C09CA03,C09,2670,2642
"2019","10","1575",C09AA05,C09,2,0
"2019","10","157778",C09DA01,C09,6046,6094
"2019","10","157784",C09DA01,C09,4,0
"2019","10","158009",C09CA04,C09,970,1986
"2019","10","158011",C09CA04,C09,1822,2012
"2019","10","158014",C09CA04,C09,456,734
"2019","10","158016",C09CA04,C09,1142,944
"2019","10","158191",C09CA07,C09,6268,4088
"2019","10","158198",C09CA07,C09,17584,18542
"2019","10","15864",C09AA05,C09,7024,6058
"2019","10","15866",C09AA05,C09,10434,10598
"2019","10","158993",C09DA06,C09,11190,9962
"2019","10","159011",C09DA06,C09,7910,7084
"2019","10","1605",C09AA05,C09,2,0
"2019","10","160682",C08CA01,C08,16,18
"2019","10","160684",C08CA01,C08,76,0
"2019","10","160685",C08CA01,C08,12,0
"2019","10","160687",C08CA01,C08,36,0
"2019","10","161852",C09DA03,C09,6,0
"2019","10","161954",C09DA03,C09,4054,2728
"2019","10","161959",C09DA03,C09,2,0
"2019","10","161968",C09DA03,C09,3318,2626
"2019","10","162007",C09BA04,C09,2,0
"2019","10","162008",C09BA04,C09,13440,3268
"2019","10","162009",C09BA04,C09,6,0
"2019","10","162012",C09BA04,C09,34920,35774
"2019","10","162013",C09BA04,C09,4,0
"2019","10","162701",C09CA03,C09,18,0
"2019","10","162703",C09CA03,C09,30,0
"2019","10","162894",C08CA01,C08,2,0
"2019","10","162897",C08CA01,C08,18,0
"2019","10","162898",C08CA01,C08,11218,8628
"2019","10","162905",C08CA01,C08,4,0
"2019","10","162908",C08CA01,C08,38622,34274
"2019","10","162909",C08CA01,C08,2,0
"2019","10","162910",C08CA01,C08,12,0
"2019","10","162932",C08CA01,C08,2264,1650
"2019","10","162942",C08CA01,C08,12224,10590
"2019","10","162944",C08CA01,C08,4,0
"2019","10","163110",C08CA01,C08,1404,1134
"2019","10","163111",C08CA01,C08,4668,4116
"2019","10","163112",C08CA01,C08,4772,4238
"2019","10","163114",C08CA01,C08,11854,10080
"2019","10","163192",C09CA03,C09,3328,0
"2019","10","163193",C09CA03,C09,2,0
