"rok,""pohlavi"",""vek_kod"",""kraj_bydliste"",""okres_bydliste"",""prevalence_hypertenze"""
"2011,1,66030034,""CZ032"",""CZ0325"",103"
"2011,1,66030034,""CZ032"",""CZ0326"",74"
"2011,1,66030034,""CZ032"",""CZ0327"",55"
"2011,1,66030034,""CZ041"",""CZ0411"",93"
"2011,1,66030034,""CZ041"",""CZ0412"",124"
"2011,1,66030034,""CZ041"",""CZ0413"",83"
"2011,1,66030034,""CZ042"",""CZ0421"",180"
"2011,1,66030034,""CZ042"",""CZ0422"",97"
"2011,1,66030034,""CZ042"",""CZ0423"",172"
"2011,1,66030034,""CZ042"",""CZ0424"",111"
"2011,1,66030034,""CZ042"",""CZ0425"",95"
"2011,1,66030034,""CZ042"",""CZ0426"",137"
"2011,1,66030034,""CZ042"",""CZ0427"",142"
"2011,1,66030034,""CZ051"",""CZ0511"",109"
"2011,1,66030034,""CZ051"",""CZ0512"",78"
"2011,1,66030034,""CZ051"",""CZ0513"",200"
"2011,1,66030034,""CZ051"",""CZ0514"",85"
"2011,1,66030034,""CZ052"",""CZ0521"",157"
"2011,1,66030034,""CZ052"",""CZ0522"",83"
"2011,1,66030034,""CZ052"",""CZ0523"",136"
"2011,1,66030034,""CZ052"",""CZ0524"",121"
"2011,1,66030034,""CZ052"",""CZ0525"",112"
"2011,1,66030034,""CZ053"",""CZ0531"",140"
"2011,1,66030034,""CZ053"",""CZ0532"",253"
"2011,1,66030034,""CZ053"",""CZ0533"",154"
"2011,1,66030034,""CZ053"",""CZ0534"",151"
"2011,1,66030034,""CZ063"",""CZ0631"",148"
"2011,1,66030034,""CZ063"",""CZ0632"",102"
"2011,1,66030034,""CZ063"",""CZ0633"",96"
"2011,1,66030034,""CZ063"",""CZ0634"",145"
"2011,1,66030034,""CZ063"",""CZ0635"",139"
"2011,1,66030034,""CZ064"",""CZ0641"",199"
"2011,1,66030034,""CZ064"",""CZ0642"",476"
"2011,1,66030034,""CZ064"",""CZ0643"",305"
"2011,1,66030034,""CZ064"",""CZ0644"",162"
"2011,1,66030034,""CZ064"",""CZ0645"",187"
"2011,1,66030034,""CZ064"",""CZ0646"",131"
"2011,1,66030034,""CZ064"",""CZ0647"",193"
"2011,1,66030034,""CZ071"",""CZ0711"",47"
"2011,1,66030034,""CZ071"",""CZ0712"",354"
"2011,1,66030034,""CZ071"",""CZ0713"",156"
"2011,1,66030034,""CZ071"",""CZ0714"",115"
"2011,1,66030034,""CZ071"",""CZ0715"",174"
"2011,1,66030034,""CZ072"",""CZ0721"",148"
"2011,1,66030034,""CZ072"",""CZ0722"",171"
"2011,1,66030034,""CZ072"",""CZ0723"",260"
"2011,1,66030034,""CZ072"",""CZ0724"",180"
"2011,1,66030034,""CZ080"",""CZ0801"",121"
"2011,1,66030034,""CZ080"",""CZ0802"",301"
"2011,1,66030034,""CZ080"",""CZ0803"",341"
"2011,1,66030034,""CZ080"",""CZ0804"",217"
"2011,1,66030034,""CZ080"",""CZ0805"",248"
"2011,1,66030034,""CZ080"",""CZ0806"",434"
"2011,1,66030034,""CZ099"",""CZ0999"",130"
"2011,1,66035039,""CZ010"",""CZ0100"",2331"
"2011,1,66035039,""CZ020"",""CZ0201"",243"
"2011,1,66035039,""CZ020"",""CZ0202"",238"
"2011,1,66035039,""CZ020"",""CZ0203"",373"
"2011,1,66035039,""CZ020"",""CZ0204"",201"
"2011,1,66035039,""CZ020"",""CZ0205"",186"
"2011,1,66035039,""CZ020"",""CZ0206"",279"
"2011,1,66035039,""CZ020"",""CZ0207"",342"
"2011,1,66035039,""CZ020"",""CZ0208"",258"
"2011,1,66035039,""CZ020"",""CZ0209"",423"
"2011,1,66035039,""CZ020"",""CZ020A"",323"
"2011,1,66035039,""CZ020"",""CZ020B"",222"
"2011,1,66035039,""CZ020"",""CZ020C"",116"
"2011,1,66035039,""CZ031"",""CZ0311"",424"
"2011,1,66035039,""CZ031"",""CZ0312"",119"
"2011,1,66035039,""CZ031"",""CZ0313"",208"
"2011,1,66035039,""CZ031"",""CZ0314"",126"
"2011,1,66035039,""CZ031"",""CZ0315"",120"
"2011,1,66035039,""CZ031"",""CZ0316"",147"
"2011,1,66035039,""CZ031"",""CZ0317"",171"
"2011,1,66035039,""CZ032"",""CZ0321"",128"
"2011,1,66035039,""CZ032"",""CZ0322"",157"
"2011,1,66035039,""CZ032"",""CZ0323"",379"
"2011,1,66035039,""CZ032"",""CZ0324"",159"
"2011,1,66035039,""CZ032"",""CZ0325"",227"
"2011,1,66035039,""CZ032"",""CZ0326"",138"
"2011,1,66035039,""CZ032"",""CZ0327"",125"
"2011,1,66035039,""CZ041"",""CZ0411"",180"
"2011,1,66035039,""CZ041"",""CZ0412"",249"
"2011,1,66035039,""CZ041"",""CZ0413"",140"
"2011,1,66035039,""CZ042"",""CZ0421"",333"
"2011,1,66035039,""CZ042"",""CZ0422"",202"
"2011,1,66035039,""CZ042"",""CZ0423"",278"
"2011,1,66035039,""CZ042"",""CZ0424"",212"
"2011,1,66035039,""CZ042"",""CZ0425"",140"
"2011,1,66035039,""CZ042"",""CZ0426"",302"
"2011,1,66035039,""CZ042"",""CZ0427"",258"
"2011,1,66035039,""CZ051"",""CZ0511"",227"
"2011,1,66035039,""CZ051"",""CZ0512"",161"
"2011,1,66035039,""CZ051"",""CZ0513"",404"
"2011,1,66035039,""CZ051"",""CZ0514"",141"
"2011,1,66035039,""CZ052"",""CZ0521"",360"
"2011,1,66035039,""CZ052"",""CZ0522"",182"
"2011,1,66035039,""CZ052"",""CZ0523"",226"
"2011,1,66035039,""CZ052"",""CZ0524"",265"
"2011,1,66035039,""CZ052"",""CZ0525"",255"
"2011,1,66035039,""CZ053"",""CZ0531"",259"
"2011,1,66035039,""CZ053"",""CZ0532"",412"
"2011,1,66035039,""CZ053"",""CZ0533"",302"
"2011,1,66035039,""CZ053"",""CZ0534"",295"
"2011,1,66035039,""CZ063"",""CZ0631"",249"
"2011,1,66035039,""CZ063"",""CZ0632"",267"
"2011,1,66035039,""CZ063"",""CZ0633"",158"
"2011,1,66035039,""CZ063"",""CZ0634"",293"
"2011,1,66035039,""CZ063"",""CZ0635"",257"
"2011,1,66035039,""CZ064"",""CZ0641"",353"
"2011,1,66035039,""CZ064"",""CZ0642"",877"
"2011,1,66035039,""CZ064"",""CZ0643"",632"
"2011,1,66035039,""CZ064"",""CZ0644"",338"
"2011,1,66035039,""CZ064"",""CZ0645"",346"
"2011,1,66035039,""CZ064"",""CZ0646"",223"
"2011,1,66035039,""CZ064"",""CZ0647"",363"
"2011,1,66035039,""CZ071"",""CZ0711"",110"
"2011,1,66035039,""CZ071"",""CZ0712"",662"
"2011,1,66035039,""CZ071"",""CZ0713"",368"
"2011,1,66035039,""CZ071"",""CZ0714"",338"
"2011,1,66035039,""CZ071"",""CZ0715"",374"
"2011,1,66035039,""CZ072"",""CZ0721"",297"
"2011,1,66035039,""CZ072"",""CZ0722"",364"
"2011,1,66035039,""CZ072"",""CZ0723"",451"
"2011,1,66035039,""CZ072"",""CZ0724"",416"
"2011,1,66035039,""CZ080"",""CZ0801"",237"
"2011,1,66035039,""CZ080"",""CZ0802"",560"
"2011,1,66035039,""CZ080"",""CZ0803"",611"
"2011,1,66035039,""CZ080"",""CZ0804"",336"
"2011,1,66035039,""CZ080"",""CZ0805"",468"
"2011,1,66035039,""CZ080"",""CZ0806"",858"
"2011,1,66035039,""CZ099"",""CZ0999"",270"
"2011,1,66040044,""CZ010"",""CZ0100"",2870"
"2011,1,66040044,""CZ020"",""CZ0201"",295"
"2011,1,66040044,""CZ020"",""CZ0202"",256"
"2011,1,66040044,""CZ020"",""CZ0203"",474"
"2011,1,66040044,""CZ020"",""CZ0204"",289"
"2011,1,66040044,""CZ020"",""CZ0205"",280"
"2011,1,66040044,""CZ020"",""CZ0206"",363"
"2011,1,66040044,""CZ020"",""CZ0207"",432"
"2011,1,66040044,""CZ020"",""CZ0208"",354"
"2011,1,66040044,""CZ020"",""CZ0209"",504"
"2011,1,66040044,""CZ020"",""CZ020A"",414"
"2011,1,66040044,""CZ020"",""CZ020B"",293"
"2011,1,66040044,""CZ020"",""CZ020C"",170"
"2011,1,66040044,""CZ031"",""CZ0311"",536"
"2011,1,66040044,""CZ031"",""CZ0312"",168"
"2011,1,66040044,""CZ031"",""CZ0313"",243"
"2011,1,66040044,""CZ031"",""CZ0314"",210"
"2011,1,66040044,""CZ031"",""CZ0315"",155"
"2011,1,66040044,""CZ031"",""CZ0316"",195"
"2011,1,66040044,""CZ031"",""CZ0317"",260"
"2011,1,66040044,""CZ032"",""CZ0321"",161"
"2011,1,66040044,""CZ032"",""CZ0322"",231"
"2011,1,66040044,""CZ032"",""CZ0323"",474"
"2011,1,66040044,""CZ032"",""CZ0324"",188"
"2011,1,66040044,""CZ032"",""CZ0325"",251"
"2011,1,66040044,""CZ032"",""CZ0326"",148"
"2011,1,66040044,""CZ032"",""CZ0327"",169"
"2011,1,66040044,""CZ041"",""CZ0411"",223"
"2011,1,66040044,""CZ041"",""CZ0412"",298"
"2011,1,66040044,""CZ041"",""CZ0413"",230"
"2011,1,66040044,""CZ042"",""CZ0421"",417"
"2011,1,66040044,""CZ042"",""CZ0422"",324"
"2011,1,66040044,""CZ042"",""CZ0423"",376"
"2011,1,66040044,""CZ042"",""CZ0424"",265"
"2011,1,66040044,""CZ042"",""CZ0425"",231"
"2011,1,66040044,""CZ042"",""CZ0426"",322"
"2011,1,66040044,""CZ042"",""CZ0427"",358"
"2011,1,66040044,""CZ051"",""CZ0511"",281"
"2011,1,66040044,""CZ051"",""CZ0512"",231"
"2011,1,66040044,""CZ051"",""CZ0513"",535"
"2011,1,66040044,""CZ051"",""CZ0514"",173"
"2011,1,66040044,""CZ052"",""CZ0521"",421"
"2011,1,66040044,""CZ052"",""CZ0522"",218"
"2011,1,66040044,""CZ052"",""CZ0523"",325"
"2011,1,66040044,""CZ052"",""CZ0524"",296"
"2011,1,66040044,""CZ052"",""CZ0525"",298"
"2011,1,66040044,""CZ053"",""CZ0531"",308"
"2011,1,66040044,""CZ053"",""CZ0532"",549"
"2011,1,66040044,""CZ053"",""CZ0533"",366"
"2011,1,66040044,""CZ053"",""CZ0534"",416"
"2011,1,66040044,""CZ063"",""CZ0631"",312"
"2011,1,66040044,""CZ063"",""CZ0632"",330"
"2011,1,66040044,""CZ063"",""CZ0633"",244"
"2011,1,66040044,""CZ063"",""CZ0634"",413"
"2011,1,66040044,""CZ063"",""CZ0635"",345"
"2011,1,66040044,""CZ064"",""CZ0641"",441"
"2011,1,66040044,""CZ064"",""CZ0642"",1051"
"2011,1,66040044,""CZ064"",""CZ0643"",799"
"2011,1,66040044,""CZ064"",""CZ0644"",504"
"2011,1,66040044,""CZ064"",""CZ0645"",522"
"2011,1,66040044,""CZ064"",""CZ0646"",308"
"2011,1,66040044,""CZ064"",""CZ0647"",431"
"2011,1,66040044,""CZ071"",""CZ0711"",140"
"2011,1,66040044,""CZ071"",""CZ0712"",832"
"2011,1,66040044,""CZ071"",""CZ0713"",443"
"2011,1,66040044,""CZ071"",""CZ0714"",424"
"2011,1,66040044,""CZ071"",""CZ0715"",461"
"2011,1,66040044,""CZ072"",""CZ0721"",386"
"2011,1,66040044,""CZ072"",""CZ0722"",496"
"2011,1,66040044,""CZ072"",""CZ0723"",624"
"2011,1,66040044,""CZ072"",""CZ0724"",558"
"2011,1,66040044,""CZ080"",""CZ0801"",347"
"2011,1,66040044,""CZ080"",""CZ0802"",825"
"2011,1,66040044,""CZ080"",""CZ0803"",931"
"2011,1,66040044,""CZ080"",""CZ0804"",537"
"2011,1,66040044,""CZ080"",""CZ0805"",624"
"2011,1,66040044,""CZ080"",""CZ0806"",1128"
"2011,1,66040044,""CZ099"",""CZ0999"",331"
"2011,1,66045049,""CZ010"",""CZ0100"",4667"
"2011,1,66045049,""CZ020"",""CZ0201"",437"
"2011,1,66045049,""CZ020"",""CZ0202"",432"
"2011,1,66045049,""CZ020"",""CZ0203"",757"
"2011,1,66045049,""CZ020"",""CZ0204"",471"
"2011,1,66045049,""CZ020"",""CZ0205"",465"
"2011,1,66045049,""CZ020"",""CZ0206"",532"
"2011,1,66045049,""CZ020"",""CZ0207"",614"
"2011,1,66045049,""CZ020"",""CZ0208"",456"
"2011,1,66045049,""CZ020"",""CZ0209"",713"
"2011,1,66045049,""CZ020"",""CZ020A"",563"
"2011,1,66045049,""CZ020"",""CZ020B"",427"
"2011,1,66045049,""CZ020"",""CZ020C"",272"
"2011,1,66045049,""CZ031"",""CZ0311"",851"
"2011,1,66045049,""CZ031"",""CZ0312"",292"
"2011,1,66045049,""CZ031"",""CZ0313"",413"
"2011,1,66045049,""CZ031"",""CZ0314"",298"
"2011,1,66045049,""CZ031"",""CZ0315"",246"
"2011,1,66045049,""CZ031"",""CZ0316"",353"
"2011,1,66045049,""CZ031"",""CZ0317"",429"
"2011,1,66045049,""CZ032"",""CZ0321"",234"
"2011,1,66045049,""CZ032"",""CZ0322"",381"
"2011,1,66045049,""CZ032"",""CZ0323"",794"
"2011,1,66045049,""CZ032"",""CZ0324"",311"
"2011,1,66045049,""CZ032"",""CZ0325"",402"
"2011,1,66045049,""CZ032"",""CZ0326"",272"
"2011,1,66045049,""CZ032"",""CZ0327"",299"
"2011,1,66045049,""CZ041"",""CZ0411"",387"
"2011,1,66045049,""CZ041"",""CZ0412"",484"
"2011,1,66045049,""CZ041"",""CZ0413"",321"
"2011,1,66045049,""CZ042"",""CZ0421"",637"
"2011,1,66045049,""CZ042"",""CZ0422"",486"
"2011,1,66045049,""CZ042"",""CZ0423"",547"
"2011,1,66045049,""CZ042"",""CZ0424"",419"
"2011,1,66045049,""CZ042"",""CZ0425"",415"
"2011,1,66045049,""CZ042"",""CZ0426"",567"
"2011,1,66045049,""CZ042"",""CZ0427"",514"
"2011,1,66045049,""CZ051"",""CZ0511"",476"
"2011,1,66045049,""CZ051"",""CZ0512"",348"
"2011,1,66045049,""CZ051"",""CZ0513"",793"
"2011,1,66045049,""CZ051"",""CZ0514"",299"
"2011,1,66045049,""CZ052"",""CZ0521"",717"
"2011,1,66045049,""CZ052"",""CZ0522"",359"
"2011,1,66045049,""CZ052"",""CZ0523"",492"
"2011,1,66045049,""CZ052"",""CZ0524"",408"
"2011,1,66045049,""CZ052"",""CZ0525"",458"
"2011,1,66045049,""CZ053"",""CZ0531"",575"
"2011,1,66045049,""CZ053"",""CZ0532"",809"
"2011,1,66045049,""CZ053"",""CZ0533"",555"
"2011,1,66045049,""CZ053"",""CZ0534"",567"
"2011,1,66045049,""CZ063"",""CZ0631"",567"
"2011,1,66045049,""CZ063"",""CZ0632"",489"
"2011,1,66045049,""CZ063"",""CZ0633"",368"
"2011,1,66045049,""CZ063"",""CZ0634"",629"
"2011,1,66045049,""CZ063"",""CZ0635"",608"
"2011,1,66045049,""CZ064"",""CZ0641"",706"
"2011,1,66045049,""CZ064"",""CZ0642"",1721"
"2011,1,66045049,""CZ064"",""CZ0643"",1115"
"2011,1,66045049,""CZ064"",""CZ0644"",637"
"2011,1,66045049,""CZ064"",""CZ0645"",876"
"2011,1,66045049,""CZ064"",""CZ0646"",507"
"2011,1,66045049,""CZ064"",""CZ0647"",678"
"2011,1,66045049,""CZ071"",""CZ0711"",227"
"2011,1,66045049,""CZ071"",""CZ0712"",1283"
"2011,1,66045049,""CZ071"",""CZ0713"",646"
"2011,1,66045049,""CZ071"",""CZ0714"",644"
"2011,1,66045049,""CZ071"",""CZ0715"",672"
"2011,1,66045049,""CZ072"",""CZ0721"",594"
"2011,1,66045049,""CZ072"",""CZ0722"",778"
"2011,1,66045049,""CZ072"",""CZ0723"",934"
"2011,1,66045049,""CZ072"",""CZ0724"",941"
"2011,1,66045049,""CZ080"",""CZ0801"",511"
"2011,1,66045049,""CZ080"",""CZ0802"",1366"
"2011,1,66045049,""CZ080"",""CZ0803"",1689"
"2011,1,66045049,""CZ080"",""CZ0804"",787"
"2011,1,66045049,""CZ080"",""CZ0805"",1038"
"2011,1,66045049,""CZ080"",""CZ0806"",1907"
"2011,1,66045049,""CZ099"",""CZ0999"",562"
"2011,1,66050054,""CZ010"",""CZ0100"",6189"
"2011,1,66050054,""CZ020"",""CZ0201"",670"
"2011,1,66050054,""CZ020"",""CZ0202"",596"
"2011,1,66050054,""CZ020"",""CZ0203"",980"
"2011,1,66050054,""CZ020"",""CZ0204"",630"
"2011,1,66050054,""CZ020"",""CZ0205"",639"
"2011,1,66050054,""CZ020"",""CZ0206"",737"
"2011,1,66050054,""CZ020"",""CZ0207"",848"
"2011,1,66050054,""CZ020"",""CZ0208"",675"
"2011,1,66050054,""CZ020"",""CZ0209"",859"
"2011,1,66050054,""CZ020"",""CZ020A"",651"
"2011,1,66050054,""CZ020"",""CZ020B"",641"
"2011,1,66050054,""CZ020"",""CZ020C"",351"
"2011,1,66050054,""CZ031"",""CZ0311"",1243"
"2011,1,66050054,""CZ031"",""CZ0312"",409"
"2011,1,66050054,""CZ031"",""CZ0313"",613"
"2011,1,66050054,""CZ031"",""CZ0314"",428"
"2011,1,66050054,""CZ031"",""CZ0315"",353"
"2011,1,66050054,""CZ031"",""CZ0316"",495"
"2011,1,66050054,""CZ031"",""CZ0317"",684"
"2011,1,66050054,""CZ032"",""CZ0321"",331"
"2011,1,66050054,""CZ032"",""CZ0322"",584"
"2011,1,66050054,""CZ032"",""CZ0323"",1082"
"2011,1,66050054,""CZ032"",""CZ0324"",416"
"2011,1,66050054,""CZ032"",""CZ0325"",603"
"2011,1,66050054,""CZ032"",""CZ0326"",370"
"2011,1,66050054,""CZ032"",""CZ0327"",427"
"2011,1,66050054,""CZ041"",""CZ0411"",579"
"2011,1,66050054,""CZ041"",""CZ0412"",693"
"2011,1,66050054,""CZ041"",""CZ0413"",487"
"2011,1,66050054,""CZ042"",""CZ0421"",789"
"2011,1,66050054,""CZ042"",""CZ0422"",770"
"2011,1,66050054,""CZ042"",""CZ0423"",854"
"2011,1,66050054,""CZ042"",""CZ0424"",529"
"2011,1,66050054,""CZ042"",""CZ0425"",626"
"2011,1,66050054,""CZ042"",""CZ0426"",767"
"2011,1,66050054,""CZ042"",""CZ0427"",665"
"2011,1,66050054,""CZ051"",""CZ0511"",640"
"2011,1,66050054,""CZ051"",""CZ0512"",481"
"2011,1,66050054,""CZ051"",""CZ0513"",983"
"2011,1,66050054,""CZ051"",""CZ0514"",390"
"2011,1,66050054,""CZ052"",""CZ0521"",963"
"2011,1,66050054,""CZ052"",""CZ0522"",528"
"2011,1,66050054,""CZ052"",""CZ0523"",755"
"2011,1,66050054,""CZ052"",""CZ0524"",591"
"2011,1,66050054,""CZ052"",""CZ0525"",682"
"2011,1,66050054,""CZ053"",""CZ0531"",819"
"2011,1,66050054,""CZ053"",""CZ0532"",1202"
"2011,1,66050054,""CZ053"",""CZ0533"",852"
"2011,1,66050054,""CZ053"",""CZ0534"",910"
"2011,1,66050054,""CZ063"",""CZ0631"",787"
"2011,1,66050054,""CZ063"",""CZ0632"",739"
"2011,1,66050054,""CZ063"",""CZ0633"",611"
"2011,1,66050054,""CZ063"",""CZ0634"",863"
"2011,1,66050054,""CZ063"",""CZ0635"",842"
"2011,1,66050054,""CZ064"",""CZ0641"",939"
"2011,1,66050054,""CZ064"",""CZ0642"",2290"
"2011,1,66050054,""CZ064"",""CZ0643"",1422"
"2011,1,66050054,""CZ064"",""CZ0644"",974"
"2011,1,66050054,""CZ064"",""CZ0645"",1311"
"2011,1,66050054,""CZ064"",""CZ0646"",633"
"2011,1,66050054,""CZ064"",""CZ0647"",1026"
"2011,1,66050054,""CZ071"",""CZ0711"",332"
"2011,1,66050054,""CZ071"",""CZ0712"",1841"
"2011,1,66050054,""CZ071"",""CZ0713"",899"
"2011,1,66050054,""CZ071"",""CZ0714"",981"
"2011,1,66050054,""CZ071"",""CZ0715"",1020"
"2011,1,66050054,""CZ072"",""CZ0721"",895"
"2011,1,66050054,""CZ072"",""CZ0722"",1136"
"2011,1,66050054,""CZ072"",""CZ0723"",1331"
"2011,1,66050054,""CZ072"",""CZ0724"",1450"
"2011,1,66050054,""CZ080"",""CZ0801"",801"
"2011,1,66050054,""CZ080"",""CZ0802"",1783"
"2011,1,66050054,""CZ080"",""CZ0803"",2237"
"2011,1,66050054,""CZ080"",""CZ0804"",1174"
"2011,1,66050054,""CZ080"",""CZ0805"",1507"
"2011,1,66050054,""CZ080"",""CZ0806"",2399"
"2011,1,66050054,""CZ099"",""CZ0999"",871"
"2011,1,66055059,""CZ010"",""CZ0100"",10483"
"2011,1,66055059,""CZ020"",""CZ0201"",1128"
"2011,1,66055059,""CZ020"",""CZ0202"",845"
"2011,1,66055059,""CZ020"",""CZ0203"",1592"
"2011,1,66055059,""CZ020"",""CZ0204"",993"
"2011,1,66055059,""CZ020"",""CZ0205"",1057"
"2011,1,66055059,""CZ020"",""CZ0206"",1141"
"2011,1,66055059,""CZ020"",""CZ0207"",1359"
"2011,1,66055059,""CZ020"",""CZ0208"",1050"
"2011,1,66055059,""CZ020"",""CZ0209"",1462"
"2011,1,66055059,""CZ020"",""CZ020A"",1134"
"2011,1,66055059,""CZ020"",""CZ020B"",1108"
"2011,1,66055059,""CZ020"",""CZ020C"",597"
"2011,1,66055059,""CZ031"",""CZ0311"",1964"
"2011,1,66055059,""CZ031"",""CZ0312"",695"
"2011,1,66055059,""CZ031"",""CZ0313"",1011"
"2011,1,66055059,""CZ031"",""CZ0314"",809"
"2011,1,66055059,""CZ031"",""CZ0315"",597"
"2011,1,66055059,""CZ031"",""CZ0316"",779"
"2011,1,66055059,""CZ031"",""CZ0317"",1044"
"2011,1,66055059,""CZ032"",""CZ0321"",612"
"2011,1,66055059,""CZ032"",""CZ0322"",983"
"2011,1,66055059,""CZ032"",""CZ0323"",2042"
"2011,1,66055059,""CZ032"",""CZ0324"",733"
"2011,1,66055059,""CZ032"",""CZ0325"",859"
"2011,1,66055059,""CZ032"",""CZ0326"",552"
"2011,1,66055059,""CZ032"",""CZ0327"",619"
"2011,1,66055059,""CZ041"",""CZ0411"",956"
"2011,1,66055059,""CZ041"",""CZ0412"",1131"
"2011,1,66055059,""CZ041"",""CZ0413"",719"
"2011,1,66055059,""CZ042"",""CZ0421"",1380"
"2011,1,66055059,""CZ042"",""CZ0422"",1128"
"2011,1,66055059,""CZ042"",""CZ0423"",1399"
"2011,1,66055059,""CZ042"",""CZ0424"",926"
"2011,1,66055059,""CZ042"",""CZ0425"",902"
"2011,1,66055059,""CZ042"",""CZ0426"",1300"
"2011,1,66055059,""CZ042"",""CZ0427"",1134"
"2011,1,66055059,""CZ051"",""CZ0511"",1106"
"2011,1,66055059,""CZ051"",""CZ0512"",921"
"2011,1,66055059,""CZ051"",""CZ0513"",1650"
"2011,1,66055059,""CZ051"",""CZ0514"",712"
"2011,1,66055059,""CZ052"",""CZ0521"",1564"
"2011,1,66055059,""CZ052"",""CZ0522"",859"
"2011,1,66055059,""CZ052"",""CZ0523"",1156"
"2011,1,66055059,""CZ052"",""CZ0524"",916"
"2011,1,66055059,""CZ052"",""CZ0525"",1206"
"2011,1,66055059,""CZ053"",""CZ0531"",1347"
"2011,1,66055059,""CZ053"",""CZ0532"",1934"
"2011,1,66055059,""CZ053"",""CZ0533"",1299"
"2011,1,66055059,""CZ053"",""CZ0534"",1394"
"2011,1,66055059,""CZ063"",""CZ0631"",1173"
"2011,1,66055059,""CZ063"",""CZ0632"",1102"
"2011,1,66055059,""CZ063"",""CZ0633"",861"
"2011,1,66055059,""CZ063"",""CZ0634"",1178"
"2011,1,66055059,""CZ063"",""CZ0635"",1179"
"2011,1,66055059,""CZ064"",""CZ0641"",1457"
"2011,1,66055059,""CZ064"",""CZ0642"",3793"
"2011,1,66055059,""CZ064"",""CZ0643"",2132"
"2011,1,66055059,""CZ064"",""CZ0644"",1510"
"2011,1,66055059,""CZ064"",""CZ0645"",1820"
"2011,1,66055059,""CZ064"",""CZ0646"",1032"
"2011,1,66055059,""CZ064"",""CZ0647"",1557"
"2011,1,66055059,""CZ071"",""CZ0711"",540"
"2011,1,66055059,""CZ071"",""CZ0712"",2765"
"2011,1,66055059,""CZ071"",""CZ0713"",1367"
"2011,1,66055059,""CZ071"",""CZ0714"",1413"
"2011,1,66055059,""CZ071"",""CZ0715"",1490"
"2011,1,66055059,""CZ072"",""CZ0721"",1419"
"2011,1,66055059,""CZ072"",""CZ0722"",1571"
"2011,1,66055059,""CZ072"",""CZ0723"",1804"
"2011,1,66055059,""CZ072"",""CZ0724"",2191"
"2011,1,66055059,""CZ080"",""CZ0801"",1316"
"2011,1,66055059,""CZ080"",""CZ0802"",2604"
"2011,1,66055059,""CZ080"",""CZ0803"",3004"
"2011,1,66055059,""CZ080"",""CZ0804"",1656"
"2011,1,66055059,""CZ080"",""CZ0805"",2140"
"2011,1,66055059,""CZ080"",""CZ0806"",3620"
"2011,1,66055059,""CZ099"",""CZ0999"",1537"
"2011,1,66060064,""CZ010"",""CZ0100"",14218"
"2011,1,66060064,""CZ020"",""CZ0201"",1440"
"2011,1,66060064,""CZ020"",""CZ0202"",1173"
"2011,1,66060064,""CZ020"",""CZ0203"",2062"
"2011,1,66060064,""CZ020"",""CZ0204"",1344"
"2011,1,66060064,""CZ020"",""CZ0205"",1236"
"2011,1,66060064,""CZ020"",""CZ0206"",1488"
"2011,1,66060064,""CZ020"",""CZ0207"",1732"
"2011,1,66060064,""CZ020"",""CZ0208"",1320"
"2011,1,66060064,""CZ020"",""CZ0209"",1908"
"2011,1,66060064,""CZ020"",""CZ020A"",1518"
"2011,1,66060064,""CZ020"",""CZ020B"",1325"
"2011,1,66060064,""CZ020"",""CZ020C"",810"
"2011,1,66060064,""CZ031"",""CZ0311"",2493"
"2011,1,66060064,""CZ031"",""CZ0312"",865"
"2011,1,66060064,""CZ031"",""CZ0313"",1346"
"2011,1,66060064,""CZ031"",""CZ0314"",1078"
"2011,1,66060064,""CZ031"",""CZ0315"",718"
"2011,1,66060064,""CZ031"",""CZ0316"",918"
"2011,1,66060064,""CZ031"",""CZ0317"",1367"
"2011,1,66060064,""CZ032"",""CZ0321"",749"
"2011,1,66060064,""CZ032"",""CZ0322"",1209"
"2011,1,66060064,""CZ032"",""CZ0323"",2388"
"2011,1,66060064,""CZ032"",""CZ0324"",943"
"2011,1,66060064,""CZ032"",""CZ0325"",1179"
"2011,1,66060064,""CZ032"",""CZ0326"",704"
"2011,1,66060064,""CZ032"",""CZ0327"",812"
"2011,1,66060064,""CZ041"",""CZ0411"",1276"
"2011,1,66060064,""CZ041"",""CZ0412"",1534"
"2011,1,66060064,""CZ041"",""CZ0413"",983"
"2011,1,66060064,""CZ042"",""CZ0421"",2111"
"2011,1,66060064,""CZ042"",""CZ0422"",1530"
"2011,1,66060064,""CZ042"",""CZ0423"",1765"
"2011,1,66060064,""CZ042"",""CZ0424"",1222"
"2011,1,66060064,""CZ042"",""CZ0425"",1292"
"2011,1,66060064,""CZ042"",""CZ0426"",1746"
"2011,1,66060064,""CZ042"",""CZ0427"",1684"
"2011,1,66060064,""CZ051"",""CZ0511"",1611"
"2011,1,66060064,""CZ051"",""CZ0512"",1289"
"2011,1,66060064,""CZ051"",""CZ0513"",2504"
"2011,1,66060064,""CZ051"",""CZ0514"",942"
"2011,1,66060064,""CZ052"",""CZ0521"",2042"
"2011,1,66060064,""CZ052"",""CZ0522"",1038"
"2011,1,66060064,""CZ052"",""CZ0523"",1523"
"2011,1,66060064,""CZ052"",""CZ0524"",1239"
"2011,1,66060064,""CZ052"",""CZ0525"",1699"
"2011,1,66060064,""CZ053"",""CZ0531"",1618"
"2011,1,66060064,""CZ053"",""CZ0532"",2273"
"2011,1,66060064,""CZ053"",""CZ0533"",1773"
